invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Revenue,Total_profit,Revenue_per_Unit,Profit_Category
5294,WALM036,Allen,Fashion accessories,24.0,3.0,23/12/20,18:53:00,Credit card,3.0,0.48,72.0,34.56,24.0,Low Profit
5295,WALM040,Edinburg,Home and lifestyle,71.0,3.0,18/12/22,19:48:00,Credit card,7.0,0.48,213.0,102.24,71.0,High Profit
5296,WALM048,Harlingen,Fashion accessories,63.0,3.0,29/11/21,20:52:00,Credit card,5.0,0.48,189.0,90.72,63.0,High Profit
5297,WALM090,Brownwood,Home and lifestyle,79.0,3.0,16/12/23,19:24:00,Credit card,6.0,0.33,237.0,78.21000000000001,79.0,High Profit
5298,WALM081,Friendswood,Fashion accessories,17.0,3.0,15/12/22,18:32:00,Credit card,4.0,0.33,51.0,16.830000000000002,17.0,Low Profit
5299,WALM022,Mesquite,Home and lifestyle,24.0,2.0,18/11/20,19:40:00,Credit card,3.0,0.48,48.0,23.04,24.0,Low Profit
5300,WALM051,New Braunfels,Fashion accessories,73.0,3.0,15/11/21,18:52:00,Credit card,7.0,0.57,219.0,124.82999999999998,73.0,High Profit
5301,WALM062,Galveston,Home and lifestyle,30.0,3.0,15/12/23,17:40:00,Credit card,6.0,0.33,90.0,29.700000000000003,30.0,Low Profit
5302,WALM083,Farmers Branch,Fashion accessories,55.0,2.0,11/12/21,18:10:00,Credit card,5.0,0.33,110.0,36.300000000000004,55.0,High Profit
5303,WALM010,Laredo,Home and lifestyle,83.0,2.0,24/11/23,16:14:00,Credit card,7.0,0.48,166.0,79.67999999999999,83.0,High Profit
5304,WALM088,Cleburne,Fashion accessories,62.0,2.0,28/11/21,15:12:00,Credit card,3.0,0.33,124.0,40.92,62.0,High Profit
5305,WALM028,Odessa,Home and lifestyle,23.0,1.0,30/11/23,18:15:00,Credit card,4.0,0.48,23.0,11.04,23.0,Low Profit
5306,WALM057,Euless,Fashion accessories,16.0,1.0,11/11/21,18:19:00,Credit card,7.0,0.33,16.0,5.28,16.0,Low Profit
5307,WALM048,Harlingen,Home and lifestyle,82.0,2.0,23/11/22,19:21:00,Credit card,3.0,0.48,164.0,78.72,82.0,High Profit
5308,WALM017,McKinney,Fashion accessories,18.0,1.0,23/11/22,18:31:00,Credit card,6.0,0.48,18.0,8.64,18.0,Low Profit
5309,WALM045,Missouri City,Home and lifestyle,23.0,1.0,17/12/23,16:20:00,Credit card,5.0,0.48,23.0,11.04,23.0,Low Profit
5310,WALM067,Haltom City,Fashion accessories,79.0,2.0,01/12/23,17:09:00,Credit card,3.0,0.33,158.0,52.14,79.0,High Profit
5311,WALM048,Harlingen,Home and lifestyle,40.0,1.0,11/11/21,18:59:00,Credit card,5.0,0.48,40.0,19.2,40.0,Low Profit
5312,WALM098,Mineral Wells,Fashion accessories,71.0,1.0,11/12/20,15:09:00,Credit card,4.0,0.18,71.0,12.78,71.0,Low Profit
5313,WALM037,League City,Home and lifestyle,79.0,1.0,26/11/22,18:23:00,Credit card,6.0,0.48,79.0,37.92,79.0,High Profit
5314,WALM100,Canyon,Fashion accessories,25.0,2.0,15/11/23,17:04:00,Credit card,5.0,0.18,50.0,9.0,25.0,Low Profit
5315,WALM001,Houston,Home and lifestyle,22.0,2.0,08/12/23,15:17:00,Credit card,5.0,0.36,44.0,15.84,22.0,Low Profit
5316,WALM060,DeSoto,Fashion accessories,34.0,3.0,15/11/23,20:17:00,Credit card,6.0,0.33,102.0,33.660000000000004,34.0,Low Profit
5317,WALM053,Conroe,Home and lifestyle,15.0,2.0,26/12/23,15:12:00,Credit card,3.0,0.57,30.0,17.099999999999998,15.0,Low Profit
5318,WALM048,Harlingen,Fashion accessories,56.0,2.0,07/11/20,17:19:00,Credit card,5.0,0.48,112.0,53.76,56.0,High Profit
5319,WALM036,Allen,Home and lifestyle,60.0,1.0,02/12/22,19:21:00,Credit card,4.0,0.48,60.0,28.799999999999997,60.0,Low Profit
5320,WALM030,Richardson,Fashion accessories,71.0,1.0,12/11/21,16:02:00,Credit card,5.0,0.48,71.0,34.08,71.0,Low Profit
5321,WALM026,Denton,Home and lifestyle,81.0,1.0,10/12/22,18:35:00,Credit card,3.0,0.48,81.0,38.879999999999995,81.0,High Profit
5322,WALM090,Brownwood,Fashion accessories,28.0,2.0,22/12/20,20:16:00,Credit card,6.0,0.33,56.0,18.48,28.0,Low Profit
5323,WALM042,Bryan,Home and lifestyle,81.0,1.0,23/11/23,19:31:00,Credit card,4.0,0.48,81.0,38.879999999999995,81.0,High Profit
5324,WALM064,Bedford,Fashion accessories,15.0,1.0,09/11/20,18:13:00,Credit card,4.0,0.33,15.0,4.95,15.0,Low Profit
5325,WALM045,Missouri City,Home and lifestyle,31.0,3.0,29/12/20,16:20:00,Credit card,5.0,0.48,93.0,44.64,31.0,High Profit
5326,WALM043,Baytown,Fashion accessories,41.0,2.0,18/12/22,17:23:00,Credit card,7.0,0.48,82.0,39.36,41.0,High Profit
5327,WALM045,Missouri City,Home and lifestyle,20.0,1.0,18/12/21,15:51:00,Credit card,5.0,0.48,20.0,9.6,20.0,Low Profit
5328,WALM058,Port Arthur,Fashion accessories,51.0,3.0,13/12/20,16:14:00,Credit card,7.0,0.33,153.0,50.49,51.0,High Profit
5329,WALM024,Carrollton,Home and lifestyle,63.0,2.0,29/12/20,15:55:00,Credit card,5.0,0.48,126.0,60.48,63.0,High Profit
5330,WALM028,Odessa,Fashion accessories,59.0,2.0,28/12/21,19:46:00,Credit card,7.0,0.48,118.0,56.64,59.0,High Profit
5331,WALM028,Odessa,Home and lifestyle,75.0,3.0,16/11/23,18:17:00,Credit card,3.0,0.48,225.0,108.0,75.0,High Profit
5332,WALM049,North Richland Hills,Fashion accessories,71.0,3.0,14/12/21,17:59:00,Credit card,3.0,0.48,213.0,102.24,71.0,High Profit
5333,WALM037,League City,Home and lifestyle,79.0,2.0,12/12/20,17:32:00,Credit card,4.0,0.48,158.0,75.84,79.0,High Profit
5334,WALM061,Cedar Park,Fashion accessories,60.0,2.0,24/11/23,15:32:00,Credit card,5.0,0.33,120.0,39.6,60.0,High Profit
5335,WALM062,Galveston,Home and lifestyle,85.0,3.0,08/11/22,17:26:00,Credit card,7.0,0.33,255.0,84.15,85.0,High Profit
5336,WALM023,Midland,Fashion accessories,31.0,1.0,07/12/23,15:40:00,Credit card,6.0,0.48,31.0,14.879999999999999,31.0,Low Profit
5337,WALM033,Pearland,Home and lifestyle,61.0,1.0,29/11/23,20:18:00,Credit card,3.0,0.48,61.0,29.279999999999998,61.0,Low Profit
5338,WALM021,McAllen,Fashion accessories,28.0,1.0,24/11/22,19:22:00,Credit card,6.0,0.48,28.0,13.44,28.0,Low Profit
5339,WALM096,Eagle Pass,Home and lifestyle,54.0,1.0,26/12/22,15:17:00,Credit card,4.0,0.18,54.0,9.719999999999999,54.0,Low Profit
5340,WALM006,El Paso,Fashion accessories,57.0,2.0,10/11/20,15:58:00,Credit card,6.0,0.48,114.0,54.72,57.0,High Profit
5341,WALM094,Alamo,Home and lifestyle,36.0,2.0,29/12/21,19:22:00,Credit card,4.0,0.33,72.0,23.76,36.0,Low Profit
5342,WALM070,Hurst,Fashion accessories,83.0,2.0,22/12/23,17:22:00,Credit card,5.0,0.33,166.0,54.78,83.0,High Profit
5343,WALM063,Georgetown,Home and lifestyle,42.0,1.0,04/11/20,19:46:00,Credit card,5.0,0.33,42.0,13.860000000000001,42.0,Low Profit
5344,WALM013,Irving,Fashion accessories,53.0,2.0,02/12/20,15:39:00,Credit card,3.0,0.48,106.0,50.879999999999995,53.0,High Profit
5345,WALM012,Garland,Home and lifestyle,27.0,3.0,17/12/23,20:47:00,Credit card,7.0,0.48,81.0,38.879999999999995,27.0,High Profit
5346,WALM039,Longview,Fashion accessories,43.0,2.0,08/12/21,20:46:00,Credit card,5.0,0.48,86.0,41.28,43.0,High Profit
5347,WALM066,Grapevine,Home and lifestyle,57.0,2.0,25/11/20,20:18:00,Credit card,3.0,0.33,114.0,37.620000000000005,57.0,High Profit
5348,WALM019,Pasadena,Fashion accessories,63.0,3.0,10/12/21,16:50:00,Credit card,4.0,0.48,189.0,90.72,63.0,High Profit
5349,WALM066,Grapevine,Home and lifestyle,18.0,3.0,05/11/22,16:22:00,Credit card,6.0,0.33,54.0,17.82,18.0,Low Profit
5350,WALM028,Odessa,Fashion accessories,62.0,2.0,16/12/23,20:10:00,Credit card,6.0,0.48,124.0,59.519999999999996,62.0,High Profit
5351,WALM088,Cleburne,Home and lifestyle,20.0,2.0,28/11/22,16:08:00,Credit card,3.0,0.33,40.0,13.200000000000001,20.0,Low Profit
5352,WALM048,Harlingen,Fashion accessories,53.0,2.0,07/11/22,18:34:00,Credit card,5.0,0.48,106.0,50.879999999999995,53.0,High Profit
5353,WALM092,Lake Jackson,Home and lifestyle,73.0,1.0,27/11/21,15:19:00,Credit card,6.0,0.33,73.0,24.09,73.0,Low Profit
5354,WALM002,Dallas,Fashion accessories,84.0,3.0,02/12/22,20:50:00,Credit card,5.0,0.36,252.0,90.72,84.0,High Profit
5355,WALM009,Plano,Home and lifestyle,82.0,3.0,11/12/21,16:42:00,Credit card,5.0,0.48,246.0,118.08,82.0,High Profit
5356,WALM012,Garland,Fashion accessories,29.0,2.0,02/12/23,19:34:00,Credit card,3.0,0.48,58.0,27.84,29.0,Low Profit
5357,WALM053,Conroe,Home and lifestyle,71.0,2.0,29/12/22,20:13:00,Credit card,4.0,0.57,142.0,80.94,71.0,High Profit
5358,WALM067,Haltom City,Fashion accessories,55.0,2.0,07/12/21,16:56:00,Credit card,7.0,0.33,110.0,36.300000000000004,55.0,High Profit
5359,WALM098,Mineral Wells,Home and lifestyle,33.0,2.0,28/12/20,16:13:00,Credit card,4.0,0.18,66.0,11.879999999999999,33.0,Low Profit
5360,WALM041,Mission,Fashion accessories,50.0,2.0,18/12/20,20:05:00,Ewallet,6.0,0.48,100.0,48.0,50.0,High Profit
5361,WALM096,Eagle Pass,Home and lifestyle,44.0,1.0,14/12/21,20:23:00,Credit card,6.0,0.18,44.0,7.92,44.0,Low Profit
5362,WALM053,Conroe,Fashion accessories,61.0,2.0,02/11/22,15:50:00,Credit card,5.0,0.21,122.0,25.619999999999997,61.0,Low Profit
5363,WALM042,Bryan,Home and lifestyle,23.0,2.0,18/11/22,17:21:00,Credit card,4.0,0.48,46.0,22.08,23.0,Low Profit
5364,WALM080,Nacogdoches,Fashion accessories,62.0,1.0,18/12/20,17:23:00,Credit card,5.0,0.33,62.0,20.46,62.0,Low Profit
5365,WALM011,Lubbock,Home and lifestyle,80.0,3.0,12/11/23,18:49:00,Credit card,6.0,0.48,240.0,115.19999999999999,80.0,High Profit
5366,WALM010,Laredo,Fashion accessories,48.0,2.0,18/11/23,20:55:00,Credit card,7.0,0.48,96.0,46.08,48.0,High Profit
5367,WALM017,McKinney,Home and lifestyle,45.0,3.0,12/11/20,19:20:00,Credit card,5.0,0.48,135.0,64.8,45.0,High Profit
5368,WALM018,Frisco,Fashion accessories,60.0,2.0,06/12/20,16:46:00,Credit card,6.0,0.48,120.0,57.599999999999994,60.0,High Profit
5369,WALM037,League City,Home and lifestyle,51.0,3.0,30/12/21,19:30:00,Credit card,4.0,0.48,153.0,73.44,51.0,High Profit
5370,WALM062,Galveston,Fashion accessories,31.0,1.0,28/12/21,17:18:00,Credit card,5.0,0.33,31.0,10.23,31.0,Low Profit
5371,WALM009,Plano,Home and lifestyle,51.0,1.0,27/11/23,20:11:00,Credit card,7.0,0.48,51.0,24.48,51.0,Low Profit
5372,WALM019,Pasadena,Fashion accessories,37.0,1.0,15/11/23,15:03:00,Credit card,7.0,0.48,37.0,17.759999999999998,37.0,Low Profit
5373,WALM040,Edinburg,Home and lifestyle,70.0,1.0,04/11/23,19:33:00,Credit card,6.0,0.48,70.0,33.6,70.0,Low Profit
5374,WALM033,Pearland,Fashion accessories,21.0,1.0,01/11/21,20:31:00,Credit card,4.0,0.48,21.0,10.08,21.0,Low Profit
5375,WALM058,Port Arthur,Home and lifestyle,63.0,3.0,02/12/23,15:36:00,Credit card,7.0,0.33,189.0,62.370000000000005,63.0,High Profit
5376,WALM062,Galveston,Fashion accessories,45.0,2.0,26/11/20,20:47:00,Credit card,7.0,0.33,90.0,29.700000000000003,45.0,Low Profit
5377,WALM078,Del Rio,Home and lifestyle,46.0,1.0,18/11/23,17:57:00,Credit card,6.0,0.33,46.0,15.180000000000001,46.0,Low Profit
5378,WALM007,Arlington,Fashion accessories,57.0,3.0,16/11/21,20:04:00,Credit card,3.0,0.48,171.0,82.08,57.0,High Profit
5379,WALM041,Mission,Home and lifestyle,69.0,1.0,13/12/23,16:18:00,Ewallet,4.0,0.48,69.0,33.12,69.0,Low Profit
5380,WALM059,Pflugerville,Fashion accessories,44.0,1.0,03/11/22,17:00:00,Credit card,3.0,0.33,44.0,14.520000000000001,44.0,Low Profit
5381,WALM019,Pasadena,Home and lifestyle,82.0,3.0,21/12/23,16:32:00,Credit card,6.0,0.48,246.0,118.08,82.0,High Profit
5382,WALM004,Austin,Fashion accessories,20.0,3.0,11/11/20,16:02:00,Credit card,7.0,0.48,60.0,28.799999999999997,20.0,Low Profit
5383,WALM047,Flower Mound,Home and lifestyle,82.0,2.0,30/12/21,17:30:00,Credit card,6.0,0.48,164.0,78.72,82.0,High Profit
5384,WALM071,Lufkin,Fashion accessories,54.0,3.0,16/11/21,19:45:00,Credit card,3.0,0.33,162.0,53.46,54.0,High Profit
5385,WALM098,Mineral Wells,Home and lifestyle,57.0,2.0,16/12/21,18:59:00,Credit card,5.0,0.18,114.0,20.52,57.0,Low Profit
5386,WALM083,Farmers Branch,Fashion accessories,25.0,3.0,29/12/23,19:15:00,Credit card,3.0,0.33,75.0,24.75,25.0,Low Profit
5387,WALM042,Bryan,Home and lifestyle,27.0,3.0,20/12/20,18:30:00,Credit card,4.0,0.48,81.0,38.879999999999995,27.0,High Profit
5388,WALM042,Bryan,Fashion accessories,65.0,3.0,08/12/22,15:16:00,Credit card,5.0,0.48,195.0,93.6,65.0,High Profit
5389,WALM072,Lancaster,Home and lifestyle,29.0,1.0,12/12/20,17:06:00,Credit card,5.0,0.33,29.0,9.57,29.0,Low Profit
5390,WALM051,New Braunfels,Fashion accessories,81.0,3.0,19/11/22,19:48:00,Credit card,6.0,0.57,243.0,138.51,81.0,High Profit
5391,WALM095,Big Spring,Home and lifestyle,39.0,3.0,03/11/23,18:14:00,Credit card,6.0,0.33,117.0,38.61,39.0,High Profit
5392,WALM030,Richardson,Fashion accessories,70.0,2.0,11/11/21,17:58:00,Credit card,7.0,0.48,140.0,67.2,70.0,High Profit
5393,WALM018,Frisco,Home and lifestyle,57.0,2.0,25/11/21,15:18:00,Credit card,6.0,0.48,114.0,54.72,57.0,High Profit
5394,WALM036,Allen,Fashion accessories,25.0,3.0,26/12/22,20:55:00,Credit card,5.0,0.48,75.0,36.0,25.0,High Profit
5395,WALM090,Brownwood,Home and lifestyle,69.0,3.0,05/11/21,16:47:00,Credit card,6.0,0.33,207.0,68.31,69.0,High Profit
5396,WALM008,Corpus Christi,Fashion accessories,37.0,3.0,31/12/23,15:30:00,Credit card,7.0,0.48,111.0,53.28,37.0,High Profit
5397,WALM067,Haltom City,Home and lifestyle,19.0,3.0,16/11/23,17:15:00,Credit card,5.0,0.33,57.0,18.810000000000002,19.0,Low Profit
5398,WALM021,McAllen,Fashion accessories,15.0,3.0,13/11/23,15:10:00,Credit card,5.0,0.48,45.0,21.599999999999998,15.0,Low Profit
5399,WALM085,Kerrville,Home and lifestyle,56.0,2.0,05/12/23,20:41:00,Credit card,4.0,0.33,112.0,36.96,56.0,High Profit
5400,WALM067,Haltom City,Fashion accessories,84.0,3.0,05/12/23,16:28:00,Credit card,3.0,0.33,252.0,83.16000000000001,84.0,High Profit
5401,WALM051,New Braunfels,Home and lifestyle,62.0,1.0,23/12/23,15:38:00,Credit card,3.0,0.48,62.0,29.759999999999998,62.0,Low Profit
5402,WALM091,Little Elm,Fashion accessories,78.0,3.0,11/11/23,20:42:00,Credit card,7.0,0.33,234.0,77.22,78.0,High Profit
5403,WALM057,Euless,Home and lifestyle,81.0,2.0,05/11/23,18:57:00,Credit card,7.0,0.33,162.0,53.46,81.0,High Profit
5404,WALM051,New Braunfels,Fashion accessories,37.0,1.0,08/12/22,20:40:00,Credit card,3.0,0.57,37.0,21.09,37.0,Low Profit
5405,WALM080,Nacogdoches,Home and lifestyle,42.0,1.0,22/12/22,20:35:00,Credit card,4.0,0.33,42.0,13.860000000000001,42.0,Low Profit
5406,WALM020,Killeen,Fashion accessories,30.0,2.0,05/11/22,16:40:00,Credit card,5.0,0.48,60.0,28.799999999999997,30.0,Low Profit
5407,WALM070,Hurst,Home and lifestyle,43.0,1.0,08/12/23,20:53:00,Credit card,4.0,0.33,43.0,14.190000000000001,43.0,Low Profit
5408,WALM013,Irving,Fashion accessories,29.0,2.0,27/12/21,17:49:00,Credit card,3.0,0.48,58.0,27.84,29.0,Low Profit
5409,WALM037,League City,Home and lifestyle,40.0,1.0,11/12/21,15:42:00,Credit card,7.0,0.48,40.0,19.2,40.0,Low Profit
5410,WALM080,Nacogdoches,Fashion accessories,67.0,2.0,27/12/21,16:09:00,Credit card,5.0,0.33,134.0,44.22,67.0,High Profit
5411,WALM071,Lufkin,Home and lifestyle,59.0,1.0,24/12/21,20:57:00,Credit card,7.0,0.33,59.0,19.470000000000002,59.0,Low Profit
5412,WALM040,Edinburg,Fashion accessories,66.0,1.0,06/11/20,19:14:00,Credit card,7.0,0.48,66.0,31.68,66.0,Low Profit
5413,WALM048,Harlingen,Home and lifestyle,48.0,3.0,03/11/22,18:39:00,Credit card,5.0,0.48,144.0,69.12,48.0,High Profit
5414,WALM047,Flower Mound,Fashion accessories,42.0,2.0,31/12/22,16:06:00,Credit card,5.0,0.48,84.0,40.32,42.0,High Profit
5415,WALM060,DeSoto,Home and lifestyle,24.0,2.0,26/11/23,15:40:00,Credit card,3.0,0.33,48.0,15.84,24.0,Low Profit
5416,WALM002,Dallas,Fashion accessories,64.0,3.0,28/12/21,15:44:00,Credit card,4.0,0.36,192.0,69.12,64.0,High Profit
5417,WALM014,Amarillo,Home and lifestyle,64.0,2.0,04/12/23,19:23:00,Credit card,3.0,0.48,128.0,61.44,64.0,High Profit
5418,WALM067,Haltom City,Fashion accessories,75.0,1.0,22/12/22,19:42:00,Credit card,7.0,0.33,75.0,24.75,75.0,Low Profit
5419,WALM026,Denton,Home and lifestyle,46.0,2.0,05/12/22,15:02:00,Credit card,4.0,0.48,92.0,44.16,46.0,High Profit
5420,WALM057,Euless,Fashion accessories,50.0,3.0,23/11/22,18:49:00,Credit card,3.0,0.33,150.0,49.5,50.0,High Profit
5421,WALM036,Allen,Home and lifestyle,49.0,2.0,01/12/22,19:31:00,Credit card,7.0,0.48,98.0,47.04,49.0,High Profit
5422,WALM008,Corpus Christi,Fashion accessories,82.0,3.0,29/12/23,18:00:00,Credit card,3.0,0.48,246.0,118.08,82.0,High Profit
5423,WALM062,Galveston,Home and lifestyle,63.0,3.0,06/12/22,17:18:00,Credit card,3.0,0.33,189.0,62.370000000000005,63.0,High Profit
5424,WALM005,Fort Worth,Fashion accessories,39.0,3.0,10/12/21,19:41:00,Credit card,3.0,0.48,117.0,56.16,39.0,High Profit
5425,WALM016,Brownsville,Home and lifestyle,46.0,3.0,29/12/20,19:10:00,Credit card,3.0,0.48,138.0,66.24,46.0,High Profit
5426,WALM012,Garland,Fashion accessories,17.0,3.0,08/11/21,19:26:00,Credit card,7.0,0.48,51.0,24.48,17.0,Low Profit
5427,WALM048,Harlingen,Home and lifestyle,58.0,1.0,01/11/20,16:17:00,Credit card,4.0,0.48,58.0,27.84,58.0,Low Profit
5428,WALM062,Galveston,Fashion accessories,65.0,3.0,29/12/20,17:46:00,Credit card,5.0,0.33,195.0,64.35000000000001,65.0,High Profit
5429,WALM090,Brownwood,Home and lifestyle,60.0,1.0,18/11/23,18:59:00,Credit card,4.0,0.33,60.0,19.8,60.0,Low Profit
5430,WALM030,Richardson,Fashion accessories,49.0,2.0,26/12/22,20:41:00,Credit card,7.0,0.48,98.0,47.04,49.0,High Profit
5431,WALM030,Richardson,Home and lifestyle,31.0,3.0,06/11/20,17:25:00,Credit card,6.0,0.48,93.0,44.64,31.0,High Profit
5432,WALM012,Garland,Fashion accessories,21.0,1.0,29/11/20,18:56:00,Credit card,5.0,0.48,21.0,10.08,21.0,Low Profit
5433,WALM027,Abilene,Home and lifestyle,28.0,3.0,17/12/21,17:33:00,Credit card,7.0,0.48,84.0,40.32,28.0,High Profit
5434,WALM097,Alice,Fashion accessories,28.0,3.0,27/12/22,20:19:00,Credit card,7.0,0.18,84.0,15.12,28.0,Low Profit
5435,WALM090,Brownwood,Home and lifestyle,28.0,3.0,18/11/20,18:23:00,Credit card,4.0,0.33,84.0,27.720000000000002,28.0,Low Profit
5436,WALM024,Carrollton,Fashion accessories,29.0,1.0,13/11/22,17:27:00,Credit card,3.0,0.48,29.0,13.92,29.0,Low Profit
5437,WALM008,Corpus Christi,Home and lifestyle,72.0,1.0,26/11/20,15:16:00,Credit card,7.0,0.48,72.0,34.56,72.0,Low Profit
5438,WALM044,Pharr,Fashion accessories,57.0,1.0,14/12/22,19:15:00,Credit card,4.0,0.48,57.0,27.36,57.0,Low Profit
5439,WALM030,Richardson,Home and lifestyle,78.0,1.0,08/12/21,17:57:00,Credit card,3.0,0.48,78.0,37.44,78.0,High Profit
5440,WALM022,Mesquite,Fashion accessories,47.0,3.0,06/11/23,15:06:00,Credit card,6.0,0.48,141.0,67.67999999999999,47.0,High Profit
5441,WALM019,Pasadena,Home and lifestyle,19.0,1.0,03/12/23,17:02:00,Credit card,5.0,0.48,19.0,9.12,19.0,Low Profit
5442,WALM040,Edinburg,Fashion accessories,60.0,2.0,16/11/22,16:16:00,Credit card,3.0,0.48,120.0,57.599999999999994,60.0,High Profit
5443,WALM085,Kerrville,Home and lifestyle,35.0,2.0,16/11/21,16:43:00,Credit card,4.0,0.33,70.0,23.1,35.0,Low Profit
5444,WALM057,Euless,Fashion accessories,81.0,2.0,16/12/21,16:48:00,Credit card,3.0,0.33,162.0,53.46,81.0,High Profit
5445,WALM012,Garland,Home and lifestyle,44.0,1.0,28/11/20,16:55:00,Credit card,6.0,0.48,44.0,21.119999999999997,44.0,Low Profit
5446,WALM062,Galveston,Fashion accessories,43.0,1.0,29/12/20,17:35:00,Credit card,3.0,0.33,43.0,14.190000000000001,43.0,Low Profit
5447,WALM066,Grapevine,Home and lifestyle,40.0,1.0,24/11/20,20:49:00,Credit card,5.0,0.33,40.0,13.200000000000001,40.0,Low Profit
5448,WALM096,Eagle Pass,Fashion accessories,42.0,3.0,30/11/22,16:20:00,Credit card,5.0,0.18,126.0,22.68,42.0,Low Profit
5449,WALM039,Longview,Home and lifestyle,47.0,2.0,21/12/21,16:08:00,Credit card,4.0,0.48,94.0,45.12,47.0,High Profit
5450,WALM097,Alice,Fashion accessories,59.0,3.0,17/11/22,15:20:00,Credit card,6.0,0.18,177.0,31.86,59.0,Low Profit
5451,WALM001,Houston,Home and lifestyle,80.0,3.0,18/12/20,15:53:00,Credit card,3.0,0.36,240.0,86.39999999999999,80.0,High Profit
5452,WALM017,McKinney,Fashion accessories,59.0,3.0,06/12/21,16:15:00,Credit card,5.0,0.48,177.0,84.96,59.0,High Profit
5453,WALM066,Grapevine,Home and lifestyle,73.0,3.0,13/12/21,15:15:00,Credit card,5.0,0.33,219.0,72.27000000000001,73.0,High Profit
5454,WALM052,Mansfield,Fashion accessories,20.0,3.0,12/12/20,16:55:00,Credit card,4.0,0.57,60.0,34.199999999999996,20.0,Low Profit
5455,WALM070,Hurst,Home and lifestyle,22.0,3.0,05/11/20,17:50:00,Credit card,7.0,0.33,66.0,21.78,22.0,Low Profit
5456,WALM041,Mission,Fashion accessories,31.0,3.0,12/11/20,15:55:00,Ewallet,4.0,0.48,93.0,44.64,31.0,High Profit
5457,WALM068,Burleson,Home and lifestyle,45.0,1.0,20/12/20,19:49:00,Credit card,7.0,0.33,45.0,14.850000000000001,45.0,Low Profit
5458,WALM068,Burleson,Fashion accessories,42.0,2.0,18/12/21,18:51:00,Credit card,3.0,0.33,84.0,27.720000000000002,42.0,Low Profit
5459,WALM047,Flower Mound,Home and lifestyle,58.0,3.0,23/12/22,15:52:00,Credit card,5.0,0.48,174.0,83.52,58.0,High Profit
5460,WALM002,Dallas,Fashion accessories,56.0,2.0,04/12/21,18:57:00,Credit card,7.0,0.36,112.0,40.32,56.0,High Profit
5461,WALM009,Plano,Home and lifestyle,84.0,3.0,01/11/21,15:53:00,Credit card,4.0,0.48,252.0,120.96,84.0,High Profit
5462,WALM042,Bryan,Fashion accessories,84.0,1.0,30/12/22,17:31:00,Credit card,7.0,0.48,84.0,40.32,84.0,High Profit
5463,WALM081,Friendswood,Home and lifestyle,24.0,3.0,27/12/23,17:01:00,Credit card,4.0,0.33,72.0,23.76,24.0,Low Profit
5464,WALM043,Baytown,Fashion accessories,27.0,2.0,17/12/21,16:44:00,Credit card,4.0,0.48,54.0,25.919999999999998,27.0,Low Profit
5465,WALM094,Alamo,Home and lifestyle,15.0,2.0,28/11/23,15:42:00,Credit card,4.0,0.33,30.0,9.9,15.0,Low Profit
5466,WALM031,Lewisville,Fashion accessories,36.0,1.0,01/11/20,15:24:00,Credit card,6.0,0.48,36.0,17.28,36.0,Low Profit
5467,WALM097,Alice,Home and lifestyle,36.0,3.0,06/11/20,17:29:00,Credit card,5.0,0.18,108.0,19.439999999999998,36.0,Low Profit
5468,WALM077,Coppell,Fashion accessories,21.0,3.0,09/12/23,15:03:00,Credit card,6.0,0.33,63.0,20.790000000000003,21.0,Low Profit
5469,WALM078,Del Rio,Home and lifestyle,22.0,3.0,02/12/22,15:01:00,Credit card,5.0,0.33,66.0,21.78,22.0,Low Profit
5470,WALM001,Houston,Fashion accessories,70.0,1.0,26/12/20,19:47:00,Credit card,7.0,0.36,70.0,25.2,70.0,Low Profit
5471,WALM036,Allen,Home and lifestyle,61.0,2.0,04/11/21,18:54:00,Credit card,6.0,0.48,122.0,58.559999999999995,61.0,High Profit
5472,WALM008,Corpus Christi,Fashion accessories,83.0,2.0,04/12/23,19:37:00,Credit card,6.0,0.48,166.0,79.67999999999999,83.0,High Profit
